date,close,up/down,pastday,open,high,low,volume
2018-08-01,46550,1,300,46050,46850,46050,7484499
2018-07-31,46250,0,250,46200,46450,46000,8033607
2018-07-30,46500,0,400,46550,46800,46350,5723035
2018-07-27,46900,2,0,46450,47000,46450,4762460
2018-07-26,46900,1,750,46100,47000,46000,7374946
2018-07-25,46150,2,0,46250,46550,45900,7222471
2018-07-24,46150,0,350,46350,46600,45950,8261363
2018-07-23,46500,0,950,47100,47200,46150,10823782
2018-07-20,47450,1,550,47000,47600,46700,10474547
2018-07-19,46900,1,350,47050,47200,46600,9880128
2018-07-18,46550,1,700,46700,47200,46450,10952645
2018-07-17,45850,0,200,46150,46200,45600,8892953
2018-07-16,46050,0,450,46800,46800,46000,7678719
2018-07-13,46500,1,1000,45800,46500,45750,11543389
2018-07-12,45500,0,500,45900,46250,45450,11828104
2018-07-11,46000,0,300,46400,46450,45400,11224077
2018-07-10,46300,1,700,46200,46550,46100,10528665
