date,close,up/down,pastday,open,high,low,volume
2019-03-22,127000,0,1000,127000,129500,126000,379311
2019-03-21,128000,0,500,128500,131000,127000,399492
2019-03-20,128500,0,2000,130000,131000,126500,371499
2019-03-19,130500,0,1500,132000,132500,130000,200830
2019-03-18,132000,1,1500,131500,133500,131000,248810
2019-03-15,130500,0,500,131000,132000,129500,907507
2019-03-14,131000,1,500,132500,133500,129000,554454
2019-03-13,130500,2,0,129500,132000,128000,268047
2019-03-12,130500,0,3000,135000,135500,129500,367651
2019-03-11,133500,1,500,131500,133500,131000,151479
2019-03-08,133000,0,5500,135500,136000,131500,304114
2019-03-07,138500,1,1000,139500,139500,136500,254573
2019-03-06,137500,1,2000,136500,139000,134500,403724
2019-03-05,135500,0,2500,140000,140000,135000,387063
2019-03-04,138000,1,5000,135000,139500,134000,743644
2019-02-28,133000,1,3500,130500,136000,130000,584183
2019-02-27,129500,0,2000,132000,134000,129000,322664
2019-02-26,131500,1,5500,126500,134000,126000,591643
2019-02-25,126000,0,1000,127000,128500,125500,338113
2019-02-22,127000,0,2000,129500,129500,125000,301395
2019-02-21,129000,1,2000,126500,130000,126500,347083
2019-02-20,127000,1,500,126500,128000,125500,231753
2019-02-19,126500,0,500,127000,128000,125500,218351
2019-02-18,127000,0,500,129500,131000,125500,533191
2019-02-15,127500,2,0,128500,131000,127500,420100
2019-02-14,127500,1,2500,125000,130500,125000,700427
2019-02-13,125000,1,1500,123500,126500,123500,373571
2019-02-12,123500,0,2000,123500,124000,121500,1160217
2019-02-11,125500,0,500,127000,128500,125000,801465
2019-02-08,126000,0,3000,126500,129000,124500,704393
2019-02-07,129000,0,4500,132000,134000,128500,737938
2019-02-01,133500,0,2500,138000,140000,133000,530284
2019-01-31,136000,2,0,138000,143500,136000,1054276
2019-01-30,136000,2,0,139000,139500,133000,462280
2019-01-29,136000,1,4000,130000,136500,130000,411369
2019-01-28,132000,1,2000,129500,132500,129500,283360
2019-01-25,130000,1,500,127500,131000,127000,281650
2019-01-24,129500,0,3000,131000,132500,127500,562335
2019-01-23,132500,1,2500,130000,134500,130000,259375
2019-01-22,130000,0,1000,128500,130500,126500,502285
2019-01-21,131000,0,6500,138000,138000,131000,457161
2019-01-18,137500,1,1500,137000,138500,136500,328761
2019-01-17,136000,1,3500,131500,138000,131500,407099
2019-01-16,132500,2,0,132500,135000,131000,272719
2019-01-15,132500,1,5500,127500,132500,127500,335999
2019-01-14,127000,0,4000,130000,130500,125000,525411
2019-01-11,131000,2,0,133000,134500,130500,322925
2019-01-10,131000,0,2000,132000,134500,130000,293112
2019-01-09,133000,1,3000,131000,134500,129500,381372
2019-01-08,130000,0,1500,132000,134000,129000,376127
2019-01-07,131500,1,6000,128000,132500,127000,502619
2019-01-04,125500,1,3500,123500,126000,122500,520785
2019-01-03,122000,1,4000,120000,125000,119000,525020
2019-01-02,118000,0,4000,121000,122000,117000,356120
2018-12-28,122000,0,500,122500,123000,120500,322665
2018-12-27,122500,1,3500,120500,123000,118500,371637
2018-12-26,119000,0,4000,121000,122000,117500,275517
2018-12-24,123000,1,1500,122000,124500,121000,278884
2018-12-21,121500,0,5500,127000,127000,121000,507653
2018-12-20,127000,0,500,125500,128000,123500,364624
2018-12-19,127500,1,5500,123000,128500,122500,385472
2018-12-18,122000,2,0,120500,124000,120000,342972
2018-12-17,122000,0,1500,124000,124000,120500,294847
2018-12-14,123500,0,500,123500,124000,121500,259268
2018-12-13,124000,0,500,125500,125500,123000,972556
2018-12-12,124500,1,1500,124000,126000,122500,490812
2018-12-11,123000,1,4000,120000,123500,117500,506349
2018-12-10,119000,0,2000,119000,121500,117500,376421
2018-12-07,121000,1,1000,121500,123500,119500,565663
2018-12-06,120000,0,5000,123000,124000,119500,445309
2018-12-05,125000,1,1500,124500,127000,123000,308805
2018-12-04,123500,0,2500,127500,127500,122500,512742
2018-12-03,126000,0,500,130500,130500,125000,486166
2018-11-30,126500,0,4000,131000,131000,126000,801837
2018-11-29,130500,1,1500,133000,134000,129000,559552
2018-11-28,129000,1,4000,128500,130500,126500,645902
2018-11-27,125000,1,1000,124000,129500,122500,637199
2018-11-26,124000,1,10000,115000,124500,114500,805023
2018-11-23,114000,1,4500,110000,115500,109500,691736
2018-11-22,109500,1,3000,107000,111500,107000,504744
2018-11-21,106500,0,1500,105500,107000,104500,525328
2018-11-20,108000,0,3500,110000,112000,107000,693868
2018-11-19,111500,0,1000,113000,114000,110500,697289
2018-11-16,112500,2,0,113500,114500,111500,872059
2018-11-15,112500,0,3000,116000,116500,111500,576671
2018-11-14,115500,0,500,115500,116500,114000,335405
2018-11-13,116000,1,1000,115500,117500,114000,435937
2018-11-12,115000,2,0,114500,116500,114500,260849
2018-11-09,115000,0,1500,115000,118000,115000,295733
2018-11-08,116500,1,1000,118000,120000,115500,404191
2018-11-07,115500,0,1500,117500,119000,113500,385827
2018-11-06,117000,1,3500,114000,117500,113500,453810
2018-11-05,113500,0,3000,115000,115500,111500,442640
2018-11-02,116500,1,5000,111500,118500,111500,1320415
2018-11-01,111500,0,3000,113500,116500,110500,805655
2018-10-31,114500,1,4000,110500,115000,108500,1016429
2018-10-30,110500,1,1000,108000,112000,104000,939865
2018-10-29,109500,0,3500,112500,113500,109000,649910
2018-10-26,113000,0,6000,119000,119000,110000,1544405
2018-10-25,119000,0,8000,120500,121000,114000,1529110
2018-10-24,127000,1,1500,127500,129000,124500,679196
2018-10-23,125500,0,3500,129000,130000,123500,822259
2018-10-22,129000,1,1500,127500,130000,125500,324730
2018-10-19,127500,1,2500,124500,127500,124000,1114452
2018-10-18,125000,0,5000,128000,128000,123500,880738
2018-10-17,130000,0,3500,132500,134500,129500,5304519
2018-10-16,133500,0,2500,137500,138500,130000,575704
2018-10-15,136000,0,6000,138500,139000,135000,642772
2018-10-12,142000,1,1000,138000,142000,132500,654013
2018-10-11,704000,2,0,0,0,0,0
2018-10-10,704000,2,0,0,0,0,0
2018-10-08,704000,2,0,0,0,0,0
2018-10-05,704000,1,9000,682000,716000,682000,85596
2018-10-04,695000,1,6000,700000,702000,685000,70697
2018-10-02,689000,0,24000,715000,715000,686000,148984
2018-10-01,713000,0,3000,718000,722000,711000,42217
2018-09-28,716000,1,3000,717000,719000,713000,97465
2018-09-27,713000,0,12000,715000,730000,712000,78015
2018-09-21,725000,0,6000,741000,743000,723000,75131
2018-09-20,731000,2,0,722000,734000,722000,57439
2018-09-19,731000,1,6000,726000,734000,725000,55286
2018-09-18,725000,0,3000,720000,729000,720000,55452
2018-09-17,728000,0,2000,725000,731000,723000,53951
2018-09-14,730000,1,7000,726000,733000,724000,73168
2018-09-13,723000,0,7000,735000,735000,723000,102811
2018-09-12,730000,1,4000,730000,734000,726000,58216
2018-09-11,726000,1,1000,723000,731000,722000,58594
2018-09-10,725000,0,7000,720000,732000,720000,71966
2018-09-07,732000,1,2000,732000,735000,722000,64573
2018-09-06,730000,0,6000,736000,740000,727000,70491
2018-09-05,736000,0,19000,753000,753000,727000,118285
2018-09-04,755000,1,1000,757000,757000,749000,37456
2018-09-03,754000,1,2000,753000,755000,747000,31207
2018-08-31,752000,1,6000,747000,756000,746000,57953
2018-08-30,746000,0,2000,748000,757000,745000,47795
2018-08-29,748000,0,8000,756000,760000,748000,54950
2018-08-28,756000,0,13000,772000,772000,753000,46667
2018-08-27,769000,1,11000,763000,775000,760000,44748
2018-08-24,758000,0,14000,771000,779000,755000,54260
2018-08-23,772000,1,25000,755000,773000,752000,99084
2018-08-22,747000,2,0,747000,748000,741000,47935
